unit,icha11_hf,geo\time	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 
MIO_EUR,HF121,EU28	594849.46 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF121,FI	2718.20 	2614.83 	2653.21 	2718.84 	2645.54 	2591.25 	2605.64 	2500.96 	2392.59 	2393.37 	2368.53 	2184.16 	2090.80 	1991.05 	1905.23 	1765.54 	1632.88 	1488.54 	1353.44 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF121,FR	190413.32 	187631.11 	184100.08 	180297.10 	177818.22 	172422.51 	168094.88 	164087.65 	160070.34 	156594.85 	150720.26 	145834.93 	140344.17 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF121,HR	2773.81 	2525.65 	2550.34 	2414.97 	2325.20 	2345.70 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF121,HU	5457.82 	5198.40 	4841.77 	4387.61 	4301.18 	4274.21 	4226.44 	4469.24 	4380.22 	4021.09 	4547.79 	4359.62 	4478.11 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF121,IE	136.51 	77.55 	63.88 	60.10 	63.88 	60.10 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF121,IS	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF121,IT	227.00 	260.00 	267.00 	343.00 	351.00 	341.00 	326.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF121,LI	146.56 	156.33 	164.88 	164.87 	144.70 	140.90 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF121,LT	1741.87 	1562.10 	1473.82 	1385.82 	1301.85 	: 	: 	: 	1172.24 	1222.15 	1251.18 	1044.35 	865.51 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF121,LU	2530.50 	2366.09 	2248.59 	2176.64 	2141.64 	2037.29 	1946.51 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF121,LV	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF121,MT	0.00 	: 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF121,NL	15504.00 	14666.00 	14093.00 	14274.96 	18597.00 	18533.95 	18874.61 	17030.26 	16442.88 	15775.13 	15346.50 	16465.93 	15755.02 	31781.21 	30866.97 	30371.81 	28198.77 	25190.80 	22394.45 	20935.15 	19693.09 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF121,NO	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF121,PL	19241.54 	17930.41 	16471.87 	16459.59 	15652.06 	15177.92 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF121,PT	462.82 	436.61 	413.42 b	199.31 	198.88 	181.71 	182.71 	179.69 	175.06 	181.89 	155.32 	135.42 	127.41 	114.13 	110.48 	104.47 	106.21 	97.72 	91.17 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF121,RO	7242.98 	6109.23 	5550.77 	5111.83 	4978.70 	4959.25 	4205.27 	4056.67 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF121,SE	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF121,SI	2636.51 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF121,SK	4663.25 	4435.09 	4401.84 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF121,UK	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF122,BA	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF122,BE	20.46 	20.16 	19.77 	19.32 	18.48 	19.21 	19.14 	17.13 	18.44 	19.32 	20.38 	19.72 	18.75 	19.68 	19.16 	19.79 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF122,BG	: 	: 	0.00 	: 	: 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF122,CH	27607.40 	28620.72 	28443.28 	27827.71 	23288.49 	22447.95 	21185.75 	19910.66 	17353.62 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF122,CY	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF122,CZ	: 	: 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF122,DE	27676.00 	26400.00 	25922.00 	25492.00 	24275.00 	24074.00 	23515.00 	23440.00 	22685.00 	21994.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF122,DK	0.00 	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF122,EE	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 b	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF122,ES	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF122,FI	224.56 	226.50 	228.57 	230.87 b	227.67 	232.23 	216.59 	207.87 	201.48 	196.48 	195.20 	171.80 	150.12 	130.94 	101.85 	94.57 	90.80 	88.96 	83.44 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF122,FR	17514.24 	16413.12 	16138.27 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF122,HR	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF122,HU	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF122,IE	0.00 	: 	: 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF122,IS	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF122,IT	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF122,LI	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF122,LT	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	0.00 	0.00 	: 	: 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF122,LU	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF122,LV	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF122,MT	0.00 	: 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF122,NL	42900.00 	41363.00 	40240.00 	39260.06 	35376.11 	34708.71 	34149.37 	34608.64 	34339.96 	32815.13 	31119.92 	27605.43 	25952.94 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF122,NO	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF122,PL	140.20 	141.09 	133.28 	111.22 	100.17 	94.40 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF122,PT	0.00 	0.00 	0.00 b	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF122,RO	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF122,SE	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF122,SI	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF122,UK	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF12_13,AT	17692.73 	16957.25 	16306.21 	15720.72 	15130.67 	14512.34 	14152.22 	13599.53 	13192.27 	13082.72 	12829.14 	12262.04 	11509.29 	11077.12 	10623.11 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF12_13,BA	1029.39 	974.37 	970.09 	937.77 	907.03 	883.13 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF12_13,BE	26280.85 	25695.52 	24790.68 	25157.65 	27938.71 	27099.60 	26663.41 	25650.74 	24354.43 	23494.22 	22084.81 	19945.52 	18767.57 	18248.10 	17800.11 	16357.50 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF12_13,BG	2005.74 	1791.42 	1640.59 	1556.12 	1610.16 	1395.78 	1274.80 	1144.45 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF12_13,CH	29999.15 	31062.62 	30880.16 	30312.02 	25355.51 	24475.86 	23245.02 	21945.80 	19137.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF12_13,CY	3.30 	3.61 	4.14 	3.97 	7.62 	8.18 	8.98 	9.20 	8.66 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF12_13,CZ	11070.04 	9569.07 	8783.25 	8584.89 	8511.46 	8718.68 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF12_13,DE	299647.00 	287820.00 	272309.00 	261705.00 	249583.00 	238061.00 	226896.00 	221609.00 	217591.00 	210249.00 	177661.00 	170370.00 	164391.00 	160213.00 	155683.00 	159607.00 	156621.00 	151515.00 	146888.00 	143212.00 	138191.40 	135292.82 	136762.81 	129478.84 	115291.37 	105855.37 	100662.34 
MIO_EUR,HF12_13,DK	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF12_13,EA12	625228.75 	605491.07 	582432.13 	550459.87 	538068.33 	519475.14 	504199.31 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF12_13,EA18	633651.91 	613275.79 	590111.93 	557667.28 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF12_13,EA19	635393.78 	614837.89 	591585.75 	559053.10 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF12_13,EE	1120.09 	977.46 	916.43 	854.93 	802.61 	735.91 	687.93 	637.50 	609.70 	622.18 	627.85 	531.88 	416.95 	371.77 	326.77 b	284.69 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF12_13,EL	4456.56 	4693.37 	4286.85 	4095.14 	3877.79 	4634.02 	6031.13 	8078.13 	8345.08 	9150.43 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF12_13,ES	4520.46 	4270.12 	4293.38 	4220.48 	4118.22 	4059.44 	4007.60 	4025.70 	4063.90 	4000.41 	4085.39 	3872.47 	3767.51 	3480.71 	3198.82 	2931.88 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF12_13,EU15	625228.75 	605491.07 	582432.13 	550459.87 	538068.33 	519475.14 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF12_13,EU27_2007	680552.10 	655577.52 	629007.28 	595264.37 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF12_13,EU27_2020	683325.92 	658103.17 	631557.62 	597679.34 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF12_13,EU28	683325.92 	658103.17 	631557.62 	597679.34 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF12_13,FI	2942.76 	2841.33 	2881.78 	2949.72 	2873.21 	2823.48 	2822.24 	2708.83 	2594.07 	2589.85 	2563.73 	2355.97 	2240.92 	2121.99 	2007.08 	1860.11 	1723.67 	1577.50 	1436.88 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF12_13,FR	207927.56 	204044.23 	200238.35 	180297.10 	177818.22 	172422.51 	168094.88 	164087.65 	160070.34 	156594.85 	150720.26 	145834.93 	140344.17 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF12_13,HR	2773.81 	2525.65 	2550.34 	2414.97 	2325.20 	2345.70 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF12_13,HU	5457.82 	5198.40 	4841.77 	4387.61 	4301.18 	4274.21 	4226.44 	4469.24 	4380.22 	4021.09 	4547.79 	4359.62 	4478.11 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF12_13,IE	136.51 	77.55 	63.88 	60.10 	63.88 	60.10 	52.64 	56.22 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF12_13,IS	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF12_13,IT	227.00 	260.00 	267.00 	343.00 	351.00 	341.00 	326.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF12_13,LI	146.56 	156.33 	164.88 	164.87 	144.70 	140.90 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF12_13,LT	1741.87 	1562.10 	1473.82 	1385.82 	1301.85 	1233.07 	1218.96 	1245.77 	1172.24 	1222.15 	1251.18 	1044.35 	865.51 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF12_13,LU	2530.50 	2366.09 	2248.59 	2176.64 	2141.64 	2037.29 	1946.51 b	2016.55 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF12_13,LV	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF12_13,MT	0.00 	: 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF12_13,NL	58404.00 	56029.00 	54333.00 	53535.02 	53973.11 	53242.65 	53023.98 	51638.91 	50782.84 	48590.26 	46466.42 	44071.36 	41707.96 	31781.21 	30866.97 	30371.81 	28198.77 	25190.80 	22394.45 	20935.15 	19693.09 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF12_13,NO	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF12_13,PL	19381.74 	18071.50 	16605.15 	16570.81 	15752.23 	15272.32 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF12_13,PT	462.82 	436.61 	413.42 b	199.31 	198.88 	181.71 	182.71 	179.69 	175.06 	181.89 	155.32 	135.42 	127.41 	114.13 	110.48 	104.47 	106.21 	97.72 	91.17 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF12_13,RO	7242.98 	6109.23 	5550.77 	5111.83 	4978.70 	4959.25 	4205.27 	4056.67 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF12_13,SE	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF12_13,SI	2636.51 	2422.71 	2357.39 	2264.16 	2156.42 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF12_13,SK	4663.25 	4435.09 	4401.84 	4084.35 	4006.74 b	3771.58 	3628.56 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF12_13,UK	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF13,AT	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF13,BA	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF13,BE	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF13,BG	: 	: 	0.00 	: 	: 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF13,CH	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF13,CY	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF13,CZ	: 	: 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF13,DK	0.00 	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF13,EE	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 b	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF13,ES	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF13,FR	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF13,HR	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF13,HU	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF13,IE	0.00 	: 	: 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF13,IS	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF13,IT	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF13,LI	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF13,LT	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	0.00 	0.00 	: 	: 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF13,LU	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF13,LV	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF13,MT	0.00 	: 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF13,NL	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF13,NO	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF13,PL	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,HF13,PT	0.00 	0.00 	0.00 b	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
